ID,testID,Na,Mo,Mg,P,B,H,Cr,Ca,Ni,Ag,Cu,Sn,Al,Mn,Pb,Fe,Si,Ba,Sb,Zn,trialDate,trialNum
22864,40,39,2,5,202,0,4965,17,22,47,0,10,0,5,54,4,4465,39,10,NULL,15,2003-02-13 00:00:00.000,1
30274,40,4,0,1,9,0,5971,0,4,0,0,0,0,0,0,0,7,3,8,NULL,11,2005-09-08 00:00:00.000,1
30291,30,1,0,0,558,0,9302,0,1,0,0,18,2,0,0,1,13,4,0,NULL,1,2005-09-08 00:00:00.000,1
30270,30,16,4,1,224,0,8463,2,8,0,0,29,3,2,1,7,91,3,44,NULL,112,2005-09-08 00:00:00.000,1
30318,30,1,0,0,0,0,8918,0,1,0,0,0,0,0,0,0,0,1,0,NULL,1,2005-09-08 00:00:00.000,1
30307,30,2,0,0,0,0,8973,0,5,0,0,0,0,0,0,1,0,0,0,NULL,3,2005-09-08 00:00:00.000,1
30311,30,288,0,0,50110,0,9866,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2005-09-08 00:00:00.000,1
30354,40,8,0,10,27,1,5839,11,22,2,0,53,0,12,5,3,845,40,26,NULL,100,2005-09-08 00:00:00.000,1
30357,40,8,0,10,22,1,5724,12,14,1,0,52,0,13,5,1,865,39,17,NULL,47,2005-09-08 00:00:00.000,1
30332,30,6,27,36,1035,48,8574,0,2165,0,0,7,0,2,1,1,5,4,0,NULL,1235,2005-09-09 00:00:00.000,1
30362,30,1,1,1,168,26,9197,0,8,0,0,1,0,0,1,2,11,5,5,NULL,10,2005-09-13 00:00:00.000,1
30291,40,13,0,2,50,0,5941,1,17,3,0,538,23,2,4,11,246,30,5,NULL,16,2005-09-13 00:00:00.000,1
30288,40,3,0,1,0,0,5831,0,5,0,0,1,0,0,0,0,3,1,0,NULL,8,2005-09-13 00:00:00.000,1
30363,40,32,3,12,81,26,6001,2,66,0,0,3,0,12,11,34,277,48,23,NULL,23,2005-09-13 00:00:00.000,1
30365,40,13,0,4,5,87,5704,1,27,0,0,4,0,6,2,7,93,24,0,NULL,32,2005-09-13 00:00:00.000,1
30362,40,18,3,8,8,75,5639,1,40,0,0,4,0,7,2,5,156,42,5,NULL,16,2005-09-13 00:00:00.000,1
30290,30,1,0,0,0,0,9248,0,4,0,0,0,1,0,0,1,1,1,0,NULL,4,2005-09-08 00:00:00.000,1
30269,30,6488,6,1140,446,4,6079,2,3029,6,0,392,13,8529,12,12,3524,7374,0,NULL,16,2005-09-08 00:00:00.000,1
30312,30,0,0,0,0,0,8358,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2005-09-08 00:00:00.000,1
30352,30,0,0,0,741,0,8463,0,8,0,0,0,0,0,0,0,14,11,0,NULL,1,2005-09-08 00:00:00.000,1
30354,30,2,0,1,741,0,8398,0,8,0,0,2,0,0,0,1,20,11,6,NULL,3,2005-09-08 00:00:00.000,1
30352,40,7,0,3,20,0,5980,3,18,2,0,3,0,3,1,1,261,23,10,NULL,45,2005-09-08 00:00:00.000,1
30366,30,1,1,1,177,28,9632,0,8,0,0,4,0,0,1,2,12,2,9,NULL,9,2005-09-13 00:00:00.000,1
30358,40,4,0,1,0,0,5575,0,4,0,0,2,2,1,0,2,7,5,0,NULL,3,2005-09-13 00:00:00.000,1
30319,30,0,1,0,3,0,8974,0,0,0,0,0,0,0,0,1,0,0,5,NULL,0,2005-09-13 00:00:00.000,1
30320,30,0,1,0,0,0,8898,0,0,0,0,0,0,0,0,0,0,1,1,NULL,0,2005-09-13 00:00:00.000,1
30339,30,26838,0,1729,0,2,9503,0,50018,2,0,6,0,180,3,6,139,304,0,NULL,197,2005-09-13 00:00:00.000,1
30340,30,13276,0,1105,14,724,7835,0,42531,0,0,20,0,121,7,4,166,242,0,NULL,145,2005-09-13 00:00:00.000,1
30341,30,20655,0,1211,52,1,5613,1,41529,1,0,2,0,86,3,4,106,181,0,NULL,95,2005-09-13 00:00:00.000,1
30343,30,5357,0,317,4,817,7345,1,25822,0,0,3,0,38,7,4,84,84,0,NULL,10,2005-09-13 00:00:00.000,1
30345,30,3,1,0,2,0,7813,0,4,0,0,0,0,0,0,0,0,16,0,NULL,8,2005-09-13 00:00:00.000,1
30271,30,47,3,1,222,1,7945,5,16,1,0,65,3,16,4,11,230,11,226,NULL,189,2005-09-08 00:00:00.000,1
30303,30,0,0,0,0,0,8335,0,0,0,0,0,2,0,0,2,0,0,0,NULL,1,2005-09-08 00:00:00.000,1
30305,30,1,0,0,0,0,9045,0,4,0,0,1,0,0,0,0,0,1,0,NULL,5,2005-09-08 00:00:00.000,1
30316,30,1,0,0,0,0,9232,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2005-09-08 00:00:00.000,1
30317,30,1,0,0,0,0,8979,0,1,0,0,0,1,0,0,1,9,0,0,NULL,5,2005-09-08 00:00:00.000,1
30310,30,2,0,0,0,0,8906,0,1,0,0,0,1,0,0,0,0,0,0,NULL,1,2005-09-08 00:00:00.000,1
30286,30,0,0,0,0,0,9406,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,2005-09-08 00:00:00.000,1
30315,30,0,0,0,180,0,6510,0,0,0,0,0,4,1,0,0,1,0,0,NULL,2,2005-09-13 00:00:00.000,1
30321,30,0,1,0,2,0,8876,0,0,0,0,0,0,0,0,1,0,2,5,NULL,0,2005-09-13 00:00:00.000,1
30322,30,0,1,0,0,0,8767,0,0,0,0,0,0,0,0,1,0,3,3,NULL,0,2005-09-13 00:00:00.000,1
30346,30,1,1,0,0,0,7747,0,1,0,0,0,0,0,0,0,0,0,0,NULL,2,2005-09-13 00:00:00.000,1
30348,30,1,0,1,0,0,7682,0,1,0,0,0,0,0,0,1,0,0,0,NULL,4,2005-09-13 00:00:00.000,1
30353,30,0,1,0,0,0,7775,0,0,0,0,0,0,0,0,0,0,9,0,NULL,5,2005-09-13 00:00:00.000,1
30374,30,5,74,135,1029,102,8809,0,1906,0,1,7,0,1,0,1,3,3,4,NULL,1089,2005-09-15 00:00:00.000,1
30378,30,0,0,0,10,0,9290,0,2,0,0,0,0,0,0,1,0,0,4,NULL,1,2005-09-16 00:00:00.000,1
30330,30,1,0,0,1,0,9232,0,6,0,0,1,1,0,0,7,1,0,0,NULL,4,2005-09-09 00:00:00.000,1
30334,30,1,42,64,1012,66,8600,1,2093,0,0,1,0,1,0,1,3,1,0,NULL,1217,2005-09-09 00:00:00.000,1
30366,40,4,1,2,0,5,5663,0,12,0,0,5,0,5,1,6,88,15,0,NULL,6,2005-09-13 00:00:00.000,1
30349,30,4,1,0,0,0,7631,0,5,0,0,0,0,0,0,1,0,16,0,NULL,1,2005-09-13 00:00:00.000,1
30351,30,1,1,0,0,0,8193,0,1,0,0,0,0,0,0,1,0,0,0,NULL,3,2005-09-13 00:00:00.000,1
30355,30,1,1,0,0,0,7994,0,2,0,0,0,0,0,0,1,0,2,0,NULL,2,2005-09-13 00:00:00.000,1
30377,30,0,0,0,3,0,9671,0,0,0,0,0,0,0,0,0,0,0,2,NULL,0,2005-09-16 00:00:00.000,1
30380,30,2,77,145,1038,97,8805,2,1985,0,0,3,0,1,0,2,6,2,2,NULL,1196,2005-09-16 00:00:00.000,1
30360,30,1229,0,132,173,0,5741,0,12123,1,0,12,0,8,1,0,23,32,0,NULL,6,2005-09-16 00:00:00.000,1
30379,40,1,0,0,0,0,5852,0,1,0,0,7,0,0,0,0,6,2,7,NULL,2,2005-09-20 00:00:00.000,1
30397,30,39,1,150,1312,300,8676,0,1831,1,0,8,0,2,0,5,8,4,6,NULL,1328,2005-09-20 00:00:00.000,1
30398,30,3,0,0,63,0,8919,0,12,0,0,1,1,0,0,11,0,0,12,NULL,19,2005-09-20 00:00:00.000,1
30399,30,0,0,0,4,0,9136,0,1,0,0,0,0,0,0,0,0,0,2,NULL,0,2005-09-20 00:00:00.000,1
30400,30,1,0,0,10,0,8949,0,4,0,0,0,0,0,0,0,0,0,0,NULL,9,2005-09-20 00:00:00.000,1
30402,30,0,0,0,0,0,8103,0,2,0,0,0,0,0,0,0,0,0,0,NULL,0,2005-09-27 00:00:00.000,1
30347,30,1,0,0,0,0,8415,0,1,0,0,0,0,0,0,0,0,1,0,NULL,1,2005-09-16 00:00:00.000,1
30375,30,5,76,244,1032,106,8904,0,1823,1,0,5,2,2,0,14,3,15,5,NULL,1125,2005-09-16 00:00:00.000,1
30376,30,0,0,0,6,0,9401,0,1,0,0,0,0,0,0,0,0,0,5,NULL,0,2005-09-16 00:00:00.000,1
30361,30,43,0,26,103,600,6305,0,11256,0,0,0,0,5,3,0,11,10,0,NULL,4,2005-09-16 00:00:00.000,1
30403,30,0,1,0,626,0,9353,0,1,0,0,3,0,0,0,1,26,47,2,NULL,1,2005-09-20 00:00:00.000,1
30404,30,0,0,0,0,0,9042,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,2005-09-20 00:00:00.000,1
30406,30,323,0,0,43744,0,10766,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2005-09-20 00:00:00.000,1
30407,30,1,0,0,0,0,8985,0,1,0,0,0,0,0,0,0,0,0,0,NULL,1,2005-09-20 00:00:00.000,1
30408,30,1,0,0,0,0,8928,0,1,0,0,0,0,0,0,0,0,0,0,NULL,1,2005-09-20 00:00:00.000,1
30410,30,1,0,0,0,0,8745,0,2,0,0,0,1,0,0,0,0,0,0,NULL,1,2005-09-20 00:00:00.000,1
30403,40,1,0,0,53,0,6220,0,0,0,0,5,0,0,0,0,43,2,4,NULL,1,2005-09-20 00:00:00.000,1
30412,30,0,0,0,1,0,9168,0,0,0,0,0,1,0,0,1,0,0,0,NULL,0,2005-09-20 00:00:00.000,1
30414,30,0,0,0,3,0,9090,0,0,0,0,0,0,0,0,0,0,2,0,NULL,0,2005-09-20 00:00:00.000,1
30415,30,5,25,12,1095,42,8402,0,2300,0,0,6,0,2,0,1,4,4,1,NULL,1230,2005-09-21 00:00:00.000,1
30415,40,6,1,4,7,1,5784,0,80,0,0,2,0,1,0,1,11,9,0,NULL,26,2005-09-21 00:00:00.000,1
30350,30,0,1,0,0,0,7915,0,0,0,0,0,0,0,0,1,0,0,0,NULL,3,2005-09-13 00:00:00.000,1
30382,30,15592,0,1042,68,1,6893,0,31364,0,0,9,0,108,2,1,125,187,0,NULL,103,2005-09-16 00:00:00.000,1
30401,30,0,0,0,6,0,9095,0,2,0,0,0,0,0,0,0,0,0,2,NULL,0,2005-09-20 00:00:00.000,1
30398,40,1,0,0,0,0,5975,0,2,0,0,0,0,0,0,0,1,2,0,NULL,2,2005-09-20 00:00:00.000,1
30416,30,1,0,0,8,0,9013,0,1,0,0,0,0,0,0,0,0,0,1,NULL,2,2005-09-21 00:00:00.000,1
30417,30,1,0,0,2,0,8731,0,1,0,0,0,0,0,0,2,1,0,0,NULL,2,2005-09-21 00:00:00.000,1
30418,30,0,0,0,2,0,9267,0,0,0,0,1,1,0,0,1,0,0,0,NULL,1,2005-09-21 00:00:00.000,1
30420,30,0,0,0,1,0,9152,0,1,0,0,0,0,0,0,0,0,0,0,NULL,2,2005-09-21 00:00:00.000,1
30424,30,13564,0,2018,0,0,7174,1,44856,7,0,281,0,207,8,24,447,606,0,NULL,140,2005-09-21 00:00:00.000,1
30426,30,16,4,7,243,1,8604,4,13,1,0,48,1,2,3,30,270,25,20,NULL,203,2005-09-21 00:00:00.000,1
30454,30,0,0,0,7,0,9055,0,1,0,0,0,0,0,0,2,1,0,1,NULL,1,2005-09-27 00:00:00.000,1
30455,30,70,0,79,297,0,5798,0,9931,0,0,1,0,5,10,1,19,22,0,NULL,256,2005-09-27 00:00:00.000,1
30456,30,571,1,760,286,1,5769,2,25823,2,0,2,0,111,5,20,174,265,0,NULL,15,2005-09-27 00:00:00.000,1
30452,30,0,0,0,0,0,8290,0,1,0,0,0,0,0,0,0,0,0,0,NULL,1,2005-09-27 00:00:00.000,1
30453,30,320,1,0,46234,0,9556,0,1,0,1,0,0,0,0,0,0,0,0,NULL,0,2005-09-27 00:00:00.000,1
30379,30,1,0,0,10,0,9362,0,2,0,0,2,0,0,0,4,2,0,4,NULL,4,2005-09-16 00:00:00.000,1
30405,30,0,0,0,0,0,9206,0,0,0,0,0,0,0,0,0,1,0,0,NULL,0,2005-09-20 00:00:00.000,1
30411,30,0,0,0,4,0,9164,0,0,0,0,0,0,0,0,1,0,0,0,NULL,0,2005-09-20 00:00:00.000,1
30413,30,0,0,0,1,0,9098,0,0,0,0,0,0,0,0,0,0,3,0,NULL,0,2005-09-20 00:00:00.000,1
30419,30,0,0,0,0,0,9135,0,0,0,0,2,0,0,0,0,0,0,0,NULL,3,2005-09-21 00:00:00.000,1
30421,30,1,0,0,1,0,9304,0,1,0,0,0,0,0,0,0,0,0,0,NULL,5,2005-09-21 00:00:00.000,1
30428,30,5,72,225,1017,98,8811,0,1790,1,0,4,2,2,0,11,3,4,2,NULL,1110,2005-09-22 00:00:00.000,1
30448,30,31,0,46,174,639,7764,0,10733,0,0,0,0,7,6,1,15,12,0,NULL,3,2005-09-27 00:00:00.000,1
30457,30,18138,0,1164,0,2,5463,0,36309,8,0,1049,0,166,10,12,230,265,0,NULL,162,2005-09-27 00:00:00.000,1
30450,30,1,0,0,422,0,8214,0,6,0,0,3,1,0,0,1,14,31,0,NULL,2,2005-09-27 00:00:00.000,1
30458,30,1,0,0,0,0,8671,0,2,0,0,0,0,0,0,0,0,0,0,NULL,0,2005-09-27 00:00:00.000,1
30459,30,2,0,0,3,0,8940,0,1,0,0,0,0,0,0,0,0,0,2,NULL,1,2005-09-28 00:00:00.000,1
30484,40,8,13,37,24,17,5699,0,275,0,0,3,0,1,0,0,10,3,4,NULL,86,2005-09-28 00:00:00.000,1
30460,30,0,0,0,5,0,9277,0,1,0,0,0,1,0,0,0,0,0,0,NULL,0,2005-09-30 00:00:00.000,1
30461,30,0,0,0,4,0,8961,0,0,0,0,0,1,0,0,0,0,0,0,NULL,0,2005-09-30 00:00:00.000,1
30409,30,0,0,0,0,0,8827,0,2,0,0,0,0,0,0,0,0,0,0,NULL,1,2005-09-20 00:00:00.000,1
30422,30,28559,2,421,0,2,6263,7,34572,4,1,841,0,45,2,147,44,99,0,NULL,139,2005-09-21 00:00:00.000,1
30450,40,6,1,4,94,1,6157,2,13,2,0,44,6,3,1,1,100,24,17,NULL,6,2005-09-28 00:00:00.000,1
30463,30,0,0,0,5,0,9021,0,0,0,0,0,0,0,0,0,0,1,0,NULL,0,2005-09-30 00:00:00.000,1
30465,30,0,0,0,3,0,9399,0,0,0,0,0,0,0,0,0,0,0,1,NULL,0,2005-09-30 00:00:00.000,1
30466,30,1,0,0,2,0,8951,0,0,0,0,0,1,0,0,0,0,0,0,NULL,1,2005-09-30 00:00:00.000,1
30467,30,2,0,0,3,0,9208,0,1,0,0,0,0,0,0,0,0,0,1,NULL,1,2005-09-30 00:00:00.000,1
30469,30,10,0,23,1347,399,8526,0,2448,0,0,1,0,2,0,2,3,4,5,NULL,1442,2005-09-30 00:00:00.000,1
30473,30,1,0,0,6,0,9285,0,4,0,0,0,0,0,0,0,1,6,0,NULL,2,2005-09-30 00:00:00.000,1
30474,30,1,0,0,2,0,9331,0,0,0,0,0,0,0,0,0,0,0,1,NULL,0,2005-09-30 00:00:00.000,1
30476,30,1,0,0,0,0,9021,0,5,0,0,0,1,0,0,0,1,2,0,NULL,4,2005-09-30 00:00:00.000,1
30478,30,1,0,0,4,0,9020,0,1,0,0,0,0,0,0,1,0,0,2,NULL,5,2005-09-30 00:00:00.000,1
30479,30,0,0,0,315,0,9022,0,1,0,0,5,2,0,0,1,4,1,0,NULL,1,2005-09-30 00:00:00.000,1
30480,30,0,0,0,6,0,9167,0,1,0,0,0,0,0,0,0,0,0,1,NULL,2,2005-09-30 00:00:00.000,1
30481,30,0,0,0,0,0,9168,0,0,0,0,1,0,0,0,0,0,0,0,NULL,8,2005-09-30 00:00:00.000,1
23058,30,10128,0,1596,0,0,6684,4,39149,0,0,494,0,150,7,24,374,471,0,NULL,177,2003-03-14 00:00:00.000,1
23078,30,0,0,0,3,0,8540,0,0,0,0,0,0,0,0,0,0,1,1,NULL,0,2003-03-19 00:00:00.000,1
23108,30,1,0,0,1,0,8420,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,2003-03-21 00:00:00.000,1
23109,30,1,0,0,1685,0,6464,0,1,0,0,4,1,0,0,0,4,0,0,NULL,3,2003-03-21 00:00:00.000,1
23113,30,0,0,0,160,11,8389,0,21,0,0,2,0,0,0,0,1,0,0,NULL,1,2003-03-21 00:00:00.000,1
23116,30,0,0,0,4,0,8588,0,0,0,0,0,0,0,0,0,6,0,3,NULL,4,2003-03-25 00:00:00.000,1
23117,30,0,0,0,1,0,8449,0,0,0,0,0,0,0,0,0,3,13,0,NULL,5,2003-03-25 00:00:00.000,1
23118,30,0,0,0,1,0,8561,0,0,0,0,0,0,0,0,1,1,0,0,NULL,1,2003-03-25 00:00:00.000,1
23120,30,1,0,0,0,0,8442,0,1,0,0,0,0,0,0,1,1,15,0,NULL,6,2003-03-25 00:00:00.000,1
23121,30,335,0,6,57001,0,10501,1,1,0,0,0,0,0,0,0,0,4,0,NULL,4,2003-03-25 00:00:00.000,1
23132,30,230,44,300,1556,18,18990,5,784,10,2,1447,59,3,4,25,3174,347,87,NULL,2399,2003-03-26 00:00:00.000,1
23132,40,741,666,25,89,71,17569,64,45,235,6,456,97,671,33,314,7689,84,80,NULL,6810,2003-03-26 00:00:00.000,1
23122,30,4,76,134,1078,105,8137,5,1653,0,0,6,0,1,0,4,9,7,6,NULL,1113,2003-03-27 00:00:00.000,1
23123,30,0,0,0,3,0,8453,0,0,0,0,0,0,0,0,0,0,0,1,NULL,1,2003-03-27 00:00:00.000,1
23124,30,0,0,0,3,0,8487,0,0,0,0,0,0,0,0,0,0,0,2,NULL,0,2003-03-27 00:00:00.000,1
23079,30,0,0,0,0,0,8407,0,0,0,0,0,0,0,0,0,0,0,0,NULL,9,2003-03-19 00:00:00.000,1
23105,30,1,0,0,2,0,8440,0,1,0,0,0,0,0,0,0,0,0,1,NULL,4,2003-03-21 00:00:00.000,1
23110,30,1,0,0,183,4,8375,0,3,0,0,13,0,0,0,2,5,0,23,NULL,21,2003-03-21 00:00:00.000,1
23111,30,0,0,0,5,0,8244,0,0,0,0,0,0,0,0,0,0,0,1,NULL,1,2003-03-21 00:00:00.000,1
23112,30,0,0,0,0,0,8394,0,0,0,0,0,0,0,0,0,1,13,0,NULL,4,2003-03-21 00:00:00.000,1
23125,30,0,0,0,0,0,8441,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-03-27 00:00:00.000,1
23127,30,0,0,0,5,0,8347,0,1,0,0,0,0,0,0,0,0,2,3,NULL,0,2003-03-27 00:00:00.000,1
23128,30,0,0,0,0,0,8481,0,0,0,0,0,0,0,0,0,0,0,1,NULL,0,2003-03-27 00:00:00.000,1
23129,30,0,0,0,1,0,8246,0,0,0,0,0,0,0,0,0,0,4,0,NULL,0,2003-03-27 00:00:00.000,1
23089,30,9417,1,1002,352,1,5973,5,42780,4,0,54,0,64,6,7,120,228,0,NULL,12,2003-03-27 00:00:00.000,1
23090,30,18194,0,858,0,1,5829,0,29874,6,0,153,0,130,2,0,105,190,0,NULL,16,2003-03-27 00:00:00.000,1
23091,30,7852,0,1467,458,1,5717,2,3009,7,0,625,6,2757,12,526,2436,6275,0,NULL,346,2003-03-27 00:00:00.000,1
23092,30,823,0,1364,320,0,6238,0,33096,0,0,30,0,219,6,32,251,660,0,NULL,9,2003-03-27 00:00:00.000,1
23094,30,639,0,696,366,0,7576,3,33899,7,0,575,0,42,10,0,100,254,0,NULL,104,2003-03-27 00:00:00.000,1
23095,30,410,0,588,246,1,5673,4,27898,2,0,57,0,32,7,4,66,245,0,NULL,5,2003-03-27 00:00:00.000,1
23119,30,0,0,0,0,0,8353,0,1,0,0,0,0,0,0,0,0,1,0,NULL,6,2003-03-25 00:00:00.000,1
23126,30,0,0,0,4,0,8465,0,0,0,0,0,0,0,0,1,0,0,4,NULL,0,2003-03-27 00:00:00.000,1
23130,30,0,0,0,2,0,8386,0,0,0,0,0,0,0,0,9,1,0,1,NULL,0,2003-03-27 00:00:00.000,1
23131,30,0,0,0,1,0,8157,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,2003-03-27 00:00:00.000,1
23093,30,6821,0,950,440,0,4956,1,1825,0,0,1495,7,2701,8,59,2483,7457,0,NULL,141,2003-03-27 00:00:00.000,1
23100,30,47096,12,1018,2,3,4173,13,64730,9,0,37,34,44,8,28,49,300,0,NULL,110,2003-03-27 00:00:00.000,1
23101,30,11857,0,1791,555,5,4220,2,3776,7,0,647,20,4672,19,689,4694,15334,0,NULL,587,2003-03-27 00:00:00.000,1
23136,30,3,78,226,1006,113,7875,2,1648,0,0,2,0,1,0,2,4,1,0,NULL,1196,2003-03-27 00:00:00.000,1
23137,30,0,0,0,0,0,8044,0,1,0,0,0,0,0,0,1,0,0,0,NULL,1,2003-03-27 00:00:00.000,1
23138,30,0,0,0,0,0,8207,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-03-27 00:00:00.000,1
23162,30,0,0,0,3,0,8085,0,0,0,0,0,0,0,0,0,0,5,0,NULL,6,2003-04-01 00:00:00.000,1
23165,30,0,0,0,1,0,8044,0,0,0,0,0,0,0,0,0,0,13,0,NULL,8,2003-04-01 00:00:00.000,1
23169,30,0,0,0,1,0,7956,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,2003-04-01 00:00:00.000,1
23170,30,0,0,0,0,0,7950,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-04-01 00:00:00.000,1
23171,30,0,0,0,0,0,7898,0,0,0,0,0,0,0,0,0,0,2,0,NULL,5,2003-04-01 00:00:00.000,1
23098,30,11459,0,1825,762,3,5041,2,2868,2,0,525,14,4217,14,78,4145,12561,0,NULL,750,2003-03-27 00:00:00.000,1
23133,30,294,0,0,57713,0,9861,1,0,0,0,0,0,0,0,1,0,5,0,NULL,0,2003-03-27 00:00:00.000,1
23134,30,0,0,0,9,0,8257,0,2,0,0,0,0,0,0,0,10,2,0,NULL,1,2003-03-27 00:00:00.000,1
23135,30,0,0,0,44,0,7882,0,0,0,0,0,0,0,0,0,1,0,0,NULL,0,2003-03-27 00:00:00.000,1
23166,30,0,0,0,0,0,7917,0,0,0,0,0,0,0,0,0,0,22,0,NULL,1,2003-04-01 00:00:00.000,1
23172,30,0,0,0,2,0,8070,0,0,0,0,0,0,0,0,0,1,0,0,NULL,1,2003-04-01 00:00:00.000,1
23173,30,0,0,0,1,0,8033,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2003-04-01 00:00:00.000,1
23162,40,2,0,1,0,1,4735,0,4,0,1,4,0,0,0,0,8,9,0,NULL,2,2003-04-11 00:00:00.000,1
23167,40,1,0,0,0,0,4970,0,3,0,0,1,0,0,0,0,2,2,0,NULL,1,2003-04-01 00:00:00.000,1
23168,40,2,0,1,0,0,4782,0,5,0,0,1,0,0,0,0,21,7,0,NULL,3,2003-04-01 00:00:00.000,1
23170,40,2,0,0,0,0,4761,0,4,0,0,1,0,0,0,0,3,7,0,NULL,1,2003-04-01 00:00:00.000,1
23172,40,3,0,1,0,0,4697,0,7,0,0,1,0,0,0,0,28,8,0,NULL,3,2003-04-01 00:00:00.000,1
23173,40,1,0,0,0,0,4878,0,2,0,0,0,0,0,0,0,2,4,0,NULL,0,2003-04-01 00:00:00.000,1
23193,30,2,0,1,272,32,7910,0,21,0,0,36,0,0,1,10,4,1,0,NULL,19,2003-04-02 00:00:00.000,1
23194,30,1,0,1,146,4,8091,0,30,0,0,12,0,1,1,1,5,1,0,NULL,19,2003-04-02 00:00:00.000,1
23167,30,0,0,0,0,0,7941,0,0,0,0,0,0,0,0,0,0,2,0,NULL,0,2003-04-01 00:00:00.000,1
23168,30,0,0,0,2,0,7999,0,0,0,0,0,0,0,0,0,0,13,0,NULL,8,2003-04-01 00:00:00.000,1
23165,40,3,0,1,0,0,4983,0,6,0,0,1,0,0,0,0,12,9,0,NULL,2,2003-04-01 00:00:00.000,1
23191,30,1,0,0,0,0,7672,0,0,0,0,1,0,0,0,1,1,1,0,NULL,1,2003-04-02 00:00:00.000,1
23196,30,0,0,1,151,0,8209,0,11,0,0,17,0,0,0,0,3,0,2,NULL,7,2003-04-02 00:00:00.000,1
23197,30,2,15,1,166,5,8001,0,8,1,0,32,0,2,1,5,28,2,0,NULL,109,2003-04-02 00:00:00.000,1
23201,30,2,0,1,173,21,8080,0,10,0,0,30,0,1,0,0,4,0,0,NULL,17,2003-04-02 00:00:00.000,1
23203,30,5,0,0,155,3,7861,0,23,1,0,35,0,3,1,3,12,1,0,NULL,6,2003-04-02 00:00:00.000,1
23204,30,0,0,0,142,9,7990,0,3,0,0,10,0,0,1,0,12,17,0,NULL,5,2003-04-02 00:00:00.000,1
23205,30,3,0,1,149,29,8268,0,26,2,0,47,0,5,1,1,9,2,0,NULL,66,2003-04-11 00:00:00.000,1
23208,30,0,0,0,255,0,7664,0,65,0,0,20,0,0,0,1,0,28,0,NULL,454,2003-04-02 00:00:00.000,1
23143,30,0,0,0,290,0,8007,0,70,0,0,39,0,0,0,2,1,31,0,NULL,498,2003-04-02 00:00:00.000,1
23144,30,0,0,0,156,0,8101,0,44,0,0,6,0,0,0,0,0,0,0,NULL,253,2003-04-02 00:00:00.000,1
23145,30,1,0,0,3,0,8039,0,2,0,0,4,0,0,0,0,7,42,0,NULL,17,2003-04-02 00:00:00.000,1
23150,30,4,0,2,533,2,7938,1,12,0,0,5,0,2,1,16,102,30,0,NULL,30,2003-04-03 00:00:00.000,1
23163,40,4,0,1,0,0,4928,0,11,0,0,1,0,0,0,0,40,12,0,NULL,3,2003-04-01 00:00:00.000,1
23164,40,2,0,1,0,0,4774,0,5,0,0,1,0,0,0,0,5,6,0,NULL,1,2003-04-01 00:00:00.000,1
23198,30,1,0,0,170,41,8103,0,44,0,0,10,0,0,0,1,1,4,0,NULL,4,2003-04-02 00:00:00.000,1
23207,30,2,0,1,155,3,8176,1,8,1,0,33,0,2,0,4,7,1,0,NULL,15,2003-04-02 00:00:00.000,1
23210,30,0,0,0,5,0,8135,0,1,0,0,0,0,0,0,0,7,16,0,NULL,0,2003-04-02 00:00:00.000,1
